61	0	Looking for the phone and postcode for a japanese restaurant in any price range.		none	japanese	dontcare
61	1	Thank you goodbye.	Wagamama is a Japanese restaurant in the expensive price range. Their phone number is 01223 462354 and their postcode is C.B 2, 3 A.R.	none	japanese	dontcare
62	0	I need a chinese restaurant in the east side of town. 		east	chinese	none
62	1	Would you like the address and phone number of that restaurant?	Yu Garden is the only option we have.	east	chinese	none
62	2	Can i get the phone number?	The address for Yu Garden is 529 Newmarket Road Fen Ditton, would you like any further information?	east	chinese	none
62	3	No I'm all set.	The phone number is 01223 248882. Is there anything else I can help you with today?	east	chinese	none
63	0	Where's a seafood restaurant in the centre part of town?		centre	seafood	none
63	1	Excellent, thank you for the information.	Try Loch Fyne, it's located at The Little Rose 37 Trumpington Street	centre	seafood	none
64	0	I would like to eat at an expensive restaurant.		none	none	expensive
64	1	How about portuguese?	We have many restaurants in the area. Do you have any particular type of cuisine in mind?	none	portuguese	expensive
64	2	I am looking for an expensive restaurant that serves Korean food.	we dont have any listings that match you criteria. is there something else i can help you find?	none	korean	expensive
64	3	Does that mean you have no expensive Korean restaurants?	thank you, goodbye	none	korean	expensive
64	4	sounds good, can i have the address and area please?	Little Seoul is serves Korean food and is the expensive price range. 	none	korean	expensive
64	5	no thanks, goodbye	Its located in centre area. 108 regent street city centre. anything else i can help you with?	none	korean	expensive
64	6	You too.	Have a good day.	none	korean	expensive
65	0	Looking for the phone and postcode for a moderate west side restaurant.		west	none	moderate
65	1	Could you give me the phone number and postcode for the Italian restaurant?	OK I have listings for an Indian, an Italian and a British restaurant. 	west	italian	moderate
65	2	thank you goodbye	it's prezzo. the number is 01799 521260 and the post code is C.B 3, 0 A.D	west	italian	moderate
66	0	I am looking for a restaurant that serves unusual food.		none	unusual	none
66	1	Can you look for Asian food?	That didnt return any results. Do you want me to try fusion or crossover restaurants?	none	asian oriental	none
66	2	What's in the centre?	i show many options. You can choose area or price range.	centre	asian oriental	none
66	3	No, but may I have the address and postal code for them?	There are four (4) Asian restaurants in the centre part of town ranged from cheap to expensive.  Do you have a preference?	centre	asian oriental	dontcare
66	4	Thank you for your help.	There's the Dojo Noodle Bar at 40210 Millers Yard, City Centre, postcode C.B 2, 1 R.Q and J Restaurant at 86 Regent Street, City Centre, postcode C.B 2, 1 D.P which are both cheap. Then moderate to expensive, the Yippee Noodle Bar at 40428 King Street, City Centre, postcode C.B 1, 1 L.H, and Kymmoy at 52 Mill Road, City Centre, postcode C.B 1, 2 A.S.	centre	asian oriental	dontcare
67	0	I'm looking for a mediterranean place for any price.  What is the phone and postcode?		none	mediterranean	dontcare
67	1	That will be fine.  Thank you.	I found a few places. the first is la mimosa with a phone number of  01223 362525 and postcode of C.B 5, 8 A.Q	none	mediterranean	dontcare
68	0	I would like a restaurant in centre city serving spanish food. 		centre	spanish	none
68	1	Please give me La Raza's address and postcode. Please give me La Raza's phone number.	la raza is a Spanish restaurant in the city centre that is in the cheap price range.	centre	spanish	none
68	2	Thank you!	The address for La Raza is 4 - 6 Rose Crescent, and the postcode is C.B 2, 3 L.L. La Raza's phone number is 01223 464550.	centre	spanish	none
68	3	Goodbye!	Thank you, goodbye. 	centre	spanish	none
69	0	Hi, I'd like to find an expensive cantonese restaurant. 		none	cantonese	expensive
69	1	How about North American food?	There are no restaurants in the area that match your preferences.  Is there anything else you'd be interested in?	none	north american	expensive
69	2	Yes, I would like their phone number and postcode, please. 	Gourmet Burger Kitchen serves North American food, is in the expensive price range, and is in the centre part of town. Would you like the phone number?	none	north american	expensive
69	3	No, thank you for the information.  Goodbye.	Gourmet Burger Kitchen's phone number is 01223 312598 and the postcode is C.B 2, 1 A.B. May I help you with anything else?	none	north american	expensive
70	0	I want to find a restaurant in the centre part of town and serves british food.		centre	british	none
70	1	I have no preference. can i please have the address and phone number of one of them ?	There are several British restaurants.  Do you have a price range in mind?	centre	british	dontcare
70	2	Nope, that'll do it, thank you for your help.	Cotto is a british restaurant in the moderate price range and in the centre. Its address is 183 east road city centre and its phone number is 01223 302010. Is there anything else I can help you with? 	centre	british	dontcare
71	0	Is there a moderately priced restaurant serving gastropub food?  Please provide the address, phone number and area of the restaurant.		none	gastropub	moderate
71	1	Thank you very much!	There is The Cow Pizza Kitchen and Bar. It's in the Centre area on Corn Exchange Street.  The phone number is 01223 308871	none	gastropub	moderate
71	2	Goodbye. 	have a good day.	none	gastropub	moderate
71	3	signing off	Goodbye	none	gastropub	moderate
72	0	I'm looking for a inexpensive Steakhouse.  Can you tell me an address and phone number for such a place?  If that is not available I would like one that serves European food.		none	steakhouse	cheap
72	1	The area doesn't matter.	Which area are you looking in?	dontcare	steakhouse	cheap
72	2	no thank you, goodbye	I can't find any steakhouses in your area. Would you like to try another type of food?	dontcare	steakhouse	cheap
73	0	Hello, I am looking for a Lebanese restaurant in any area. Could you please provide me with a phone number and postcode? I'm very hungry and need food!!		dontcare	lebanese	none
73	1	Thank you, goodbye!	Ali baba is a lebanese restaurant in the centre of town. Their phone number is 01462 432565 and the postcode is C.B 2, 1 N.T 	dontcare	lebanese	none
73	2	thank you goodbye	You're welcome!	dontcare	lebanese	none
74	0	I'm looking for a restaurant in the centre that serves african food.		centre	african	none
74	1	What is the address and phone number? 	You should go to bedouin!	centre	african	none
74	2	thank you, good bye.	bedouin is located at 100 Mill Road City Centre.  The phone number is 01223 367660.	centre	african	none
75	0	looking for a restaurant in the expensive price range		none	none	expensive
75	1	Yes, I would like to find something in the south but i dont care food type.	Is there an area of town or type of cuisine you have in mind?	south	dontcare	expensive
75	2	Thank you!	Peking Restaurant is a Chinese food restaurant located at 10 Homerton Street City Centre. Their phone number is 01223 354755.	south	dontcare	expensive
76	0	Hi, I'm looking for a place with Tuscan food in any price range.		none	tuscan	dontcare
76	1	How about any Korean restaurants?	I'm sorry, there is not a tuscan restaurant listed. Would you care to try something else? 	none	korean	dontcare
76	2	Phone number please	Little Seoul is a Korean restaurant. 	none	korean	dontcare
76	3	No.  Thank you, goodbye.	there phone number is 01223308681 is there anything else I can help you with?	none	korean	dontcare
77	0	I'm looking for a moderately priced restaurant.		none	none	moderate
77	1	chinese food 	What type of food are you looking for?	none	chinese	moderate
77	2	Could you give me the address and phone number of the one in the north?	I'm showing 4 restaurants matching that description, 3 in the city centre and 1 in the north. Do you have a preference for area?	north	chinese	moderate
77	3	Thank you, goodbye.	golden wok is in the north area, its phone number is 01223 350688. Their address is 191 Histon Road Chesterton	north	chinese	moderate
78	0	I want a restaurant in the north part of town and serves chinese food. What is the phone number?		north	chinese	none
78	1	What is the phone number?	there are three chinese restaurants. Would you like the phone number for all three?	north	chinese	none
